research_no,id,hotel_name,prefecture,area,station,venueId,venueNumber,venue_name,rank,genre,jalan_url,jalan_hotel_name,verification_status,name_similarity,prefecture_match,station_match,verification_note,search_url,candidate_url,checked_at,error
695,stage-232-2,グリーンリッチホテル米子駅前,鳥取県,米子,米子,stage-232,232,米子コンベンションセンター BiG SHiP 多目的ホール,2,stage,https://www.jalan.net/yad337668/,グリーンリッチホテル米子駅前（人工温泉 二股湯の華）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%AA%E3%83%83%E3%83%81%E3%83%9B%E3%83%86%E3%83%AB%E7%B1%B3%E5%AD%90%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad337668/,2026-08-08T16:27:55+09:00,
696,stage-232-3,東横INN米子駅前,鳥取県,米子,米子,stage-232,232,米子コンベンションセンター BiG SHiP 多目的ホール,3,stage,https://www.jalan.net/yad326150/,東横ＩＮＮ米子駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E6%9D%B1%E6%A8%AAINN%E7%B1%B3%E5%AD%90%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad326150/,2026-08-08T16:27:58+09:00,
697,stage-233-1,JRホテルクレメント高松,香川県,高松,高松,stage-233,233,レクザムホール 大ホール,1,stage,https://www.jalan.net/yad302830/,ＪＲホテルクレメント高松,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E3%83%9B%E3%83%86%E3%83%AB%E3%82%AF%E3%83%AC%E3%83%A1%E3%83%B3%E3%83%88%E9%AB%98%E6%9D%BE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad302830/,2026-08-08T16:28:00+09:00,
698,stage-233-2,ダイワロイネットホテル高松,香川県,高松,高松,stage-233,233,レクザムホール 大ホール,2,stage,https://www.jalan.net/yad345014/,ダイワロイネットホテル高松,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%AB%98%E6%9D%BE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad345014/,2026-08-08T16:28:03+09:00,
699,stage-233-3,コンフォートホテル高松,香川県,高松,高松,stage-233,233,レクザムホール 大ホール,3,stage,https://www.jalan.net/yad304080/,コンフォートホテル高松,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%AB%98%E6%9D%BE%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad304080/,2026-08-08T16:28:06+09:00,
700,stage-234-1,JRホテルクレメント徳島,徳島県,徳島,徳島,stage-234,234,あわぎんホール,1,stage,https://www.jalan.net/yad312572/,ＪＲホテルクレメント徳島,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E3%83%9B%E3%83%86%E3%83%AB%E3%82%AF%E3%83%AC%E3%83%A1%E3%83%B3%E3%83%88%E5%BE%B3%E5%B3%B6%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad312572/,2026-08-08T16:28:09+09:00,
701,stage-234-2,ダイワロイネットホテル徳島駅前,徳島県,徳島,徳島,stage-234,234,あわぎんホール,2,stage,https://www.jalan.net/yad370940/,ダイワロイネットホテル徳島駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%BE%B3%E5%B3%B6%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad370940/,2026-08-08T16:28:11+09:00,
702,stage-234-3,スマイルホテル徳島,徳島県,徳島,徳島,stage-234,234,あわぎんホール,3,stage,https://www.jalan.net/yad307165/,スマイルホテル徳島,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E3%83%9B%E3%83%86%E3%83%AB%E5%BE%B3%E5%B3%B6%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad307165/,2026-08-08T16:28:14+09:00,
703,stage-235-1,ANAクラウンプラザホテル松山,愛媛県,松山,松山,stage-235,235,愛媛県県民文化会館 メインホール,1,stage,https://www.jalan.net/yad310390/,ANAクラウンプラザホテル松山 by IHG,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22ANA%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%97%E3%83%A9%E3%82%B6%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%BE%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad310390/,2026-08-08T16:28:16+09:00,
704,stage-235-2,ダイワロイネットホテル松山,愛媛県,松山,松山,stage-235,235,愛媛県県民文化会館 メインホール,2,stage,https://www.jalan.net/yad389020/,ダイワロイネットホテル松山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%BE%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad389020/,2026-08-08T16:28:18+09:00,
705,stage-235-3,コンフォートホテル松山,愛媛県,松山,松山,stage-235,235,愛媛県県民文化会館 メインホール,3,stage,https://www.jalan.net/yad324324/,コンフォートホテル松山,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E6%9D%BE%E5%B1%B1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad324324/,2026-08-08T16:28:21+09:00,
706,stage-236-1,ザ クラウンパレス新阪急高知,高知県,高知,高知,stage-236,236,高知県立県民文化ホール オレンジホール,1,stage,,ANAクラウンプラザホテル高知by IHG,needs_review,0.3636,True,True,candidate exists but name/location match is not strong enough,https://search.yahoo.co.jp/search?p=%22%E3%82%B6%20%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%91%E3%83%AC%E3%82%B9%E6%96%B0%E9%98%AA%E6%80%A5%E9%AB%98%E7%9F%A5%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad322158/,2026-08-08T16:28:23+09:00,
707,stage-236-2,ドーミーイン高知,高知県,高知,高知,stage-236,236,高知県立県民文化ホール オレンジホール,2,stage,https://www.jalan.net/yad384040/,天然温泉 紺碧の湯 ドーミーイン高知,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%89%E3%83%BC%E3%83%9F%E3%83%BC%E3%82%A4%E3%83%B3%E9%AB%98%E7%9F%A5%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad384040/,2026-08-08T16:28:25+09:00,
708,stage-236-3,コンフォートホテル高知,高知県,高知,高知,stage-236,236,高知県立県民文化ホール オレンジホール,3,stage,https://www.jalan.net/yad317306/,コンフォートホテル高知,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B3%E3%83%B3%E3%83%95%E3%82%A9%E3%83%BC%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E9%AB%98%E7%9F%A5%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad317306/,2026-08-08T16:28:28+09:00,
709,stage-237-1,三井ガーデンホテル福岡祇園,福岡県,中洲川端,祇園,stage-237,237,博多座,1,stage,https://www.jalan.net/yad384068/,三井ガーデンホテル福岡祇園,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E4%B8%89%E4%BA%95%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%E7%A6%8F%E5%B2%A1%E7%A5%87%E5%9C%92%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad384068/,2026-08-08T16:28:31+09:00,
710,stage-237-2,西鉄ホテル クルーム博多祇園 櫛田神社前,福岡県,中洲川端,祇園,stage-237,237,博多座,2,stage,https://www.jalan.net/yad356362/,西鉄ホテル クルーム 博多祇園 櫛田神社前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E8%A5%BF%E9%89%84%E3%83%9B%E3%83%86%E3%83%AB%20%E3%82%AF%E3%83%AB%E3%83%BC%E3%83%A0%E5%8D%9A%E5%A4%9A%E7%A5%87%E5%9C%92%20%E6%AB%9B%E7%94%B0%E7%A5%9E%E7%A4%BE%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad356362/,2026-08-08T16:28:34+09:00,
711,stage-237-3,ホテルリソルトリニティ博多,福岡県,中洲川端,中洲川端,stage-237,237,博多座,3,stage,https://www.jalan.net/yad356316/,ホテルリソルトリニティ博多,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%AA%E3%82%BD%E3%83%AB%E3%83%88%E3%83%AA%E3%83%8B%E3%83%86%E3%82%A3%E5%8D%9A%E5%A4%9A%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad356316/,2026-08-08T16:28:36+09:00,
712,stage-238-1,三井ガーデンホテル福岡祇園,福岡県,祇園・中洲川端,祇園,stage-238,238,キャナルシティ劇場,1,stage,https://www.jalan.net/yad384068/,三井ガーデンホテル福岡祇園,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E4%B8%89%E4%BA%95%E3%82%AC%E3%83%BC%E3%83%87%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%E7%A6%8F%E5%B2%A1%E7%A5%87%E5%9C%92%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad384068/,2026-08-08T16:28:31+09:00,
713,stage-238-2,西鉄ホテル クルーム博多祇園 櫛田神社前,福岡県,祇園・中洲川端,祇園,stage-238,238,キャナルシティ劇場,2,stage,https://www.jalan.net/yad356362/,西鉄ホテル クルーム 博多祇園 櫛田神社前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E8%A5%BF%E9%89%84%E3%83%9B%E3%83%86%E3%83%AB%20%E3%82%AF%E3%83%AB%E3%83%BC%E3%83%A0%E5%8D%9A%E5%A4%9A%E7%A5%87%E5%9C%92%20%E6%AB%9B%E7%94%B0%E7%A5%9E%E7%A4%BE%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad356362/,2026-08-08T16:28:34+09:00,
714,stage-238-3,ホテルリソルトリニティ博多,福岡県,祇園・中洲川端,中洲川端,stage-238,238,キャナルシティ劇場,3,stage,https://www.jalan.net/yad356316/,ホテルリソルトリニティ博多,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%AA%E3%82%BD%E3%83%AB%E3%83%88%E3%83%AA%E3%83%8B%E3%83%86%E3%82%A3%E5%8D%9A%E5%A4%9A%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad356316/,2026-08-08T16:28:36+09:00,
715,stage-239-1,ホテル博多プレイス,福岡県,天神・須崎公園,博多ふ頭,stage-239,239,福岡市民ホール 大ホール,1,stage,https://www.jalan.net/yad346759/,ホテル博多プレイス,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E5%8D%9A%E5%A4%9A%E3%83%97%E3%83%AC%E3%82%A4%E3%82%B9%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad346759/,2026-08-08T16:28:39+09:00,
716,stage-239-2,ザ・ワンファイブマリン福岡,福岡県,天神・須崎公園,呉服町,stage-239,239,福岡市民ホール 大ホール,2,stage,https://www.jalan.net/yad344616/,ザ・ワンファイブマリン福岡,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B6%E3%83%BB%E3%83%AF%E3%83%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%96%E3%83%9E%E3%83%AA%E3%83%B3%E7%A6%8F%E5%B2%A1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344616/,2026-08-08T16:28:42+09:00,
717,stage-239-3,ホテルニューガイア上呉服,福岡県,天神・須崎公園,呉服町,stage-239,239,福岡市民ホール 大ホール,3,stage,https://www.jalan.net/yad373877/,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%AC%E3%82%A4%E3%82%A2%E4%B8%8A%E5%91%89%E6%9C%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad373877/,2026-08-08T16:28:46+09:00,
718,stage-240-1,ホテル博多プレイス,福岡県,博多ふ頭,博多ふ頭,stage-240,240,福岡サンパレス ホテル&ホール コンサートホール,1,stage,https://www.jalan.net/yad346759/,ホテル博多プレイス,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E5%8D%9A%E5%A4%9A%E3%83%97%E3%83%AC%E3%82%A4%E3%82%B9%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad346759/,2026-08-08T16:28:39+09:00,
719,stage-240-2,ザ・ワンファイブマリン福岡,福岡県,博多ふ頭,呉服町,stage-240,240,福岡サンパレス ホテル&ホール コンサートホール,2,stage,https://www.jalan.net/yad344616/,ザ・ワンファイブマリン福岡,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%82%B6%E3%83%BB%E3%83%AF%E3%83%B3%E3%83%95%E3%82%A1%E3%82%A4%E3%83%96%E3%83%9E%E3%83%AA%E3%83%B3%E7%A6%8F%E5%B2%A1%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad344616/,2026-08-08T16:28:42+09:00,
720,stage-240-3,ホテルニューガイア上呉服,福岡県,博多ふ頭,呉服町,stage-240,240,福岡サンパレス ホテル&ホール コンサートホール,3,stage,https://www.jalan.net/yad373877/,ホテルニューガイア博多メッセ南（旧ホテルニューガイア上呉服）,verified,0.97,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%9B%E3%83%86%E3%83%AB%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%AC%E3%82%A4%E3%82%A2%E4%B8%8A%E5%91%89%E6%9C%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad373877/,2026-08-08T16:28:46+09:00,
721,stage-241-1,JR九州ステーションホテル小倉,福岡県,小倉,小倉,stage-241,241,北九州メッセ,1,stage,https://www.jalan.net/yad341343/,ＪＲ九州ステーションホテル小倉,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22JR%E4%B9%9D%E5%B7%9E%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%9B%E3%83%86%E3%83%AB%E5%B0%8F%E5%80%89%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad341343/,2026-08-08T16:28:48+09:00,
722,stage-241-2,ダイワロイネットホテル小倉駅前,福岡県,小倉,小倉,stage-241,241,北九州メッセ,2,stage,https://www.jalan.net/yad386180/,ダイワロイネットホテル小倉駅前,verified,1.0,True,True,hotel name matches Jalan page; location context consistent,https://search.yahoo.co.jp/search?p=%22%E3%83%80%E3%82%A4%E3%83%AF%E3%83%AD%E3%82%A4%E3%83%8D%E3%83%83%E3%83%88%E3%83%9B%E3%83%86%E3%83%AB%E5%B0%8F%E5%80%89%E9%A7%85%E5%89%8D%22%20%E3%81%98%E3%82%83%E3%82%89%E3%82%93,https://www.jalan.net/yad386180/,2026-08-08T16:28:51+09:00,
